artist,albums,tracks,bytes,in_active,active_tracks
Les Quatre Barbus,1,2,7152666,no,0
Lesbian Bed Death,1,2,8255598,no,0
Levela,2,2,8406065,no,0
Lewis Capaldi,2,2,6168581,no,0
LiSA,2,2,7754156,no,0
Lick,1,2,7292144,yes,1
Life After Youth,2,2,4712008,no,0
Like Moths To Flames,2,2,6450630,no,0
Lil Happy Lil Sad,2,2,7096365,no,0
Lil Lucifer,2,2,3021800,no,0
Lil Nas X,2,2,4828554,no,0
Lil Suzy,2,2,7272160,no,0
Lilbubblegum,2,2,4857189,no,0
Lily Fitts,2,2,5801301,no,0
Lil’ Kim,2,2,8800477,no,0
Limp Wrist,1,2,2063519,no,0
Linked Horizon,1,2,10059863,no,0
Lip Critic,2,2,4489651,no,0
Lipstick Homicide,1,2,4183627,no,0
Liquid Crystal,1,2,8457865,no,0
Liturgy,2,2,11576291,no,0
Lock The Basement,2,2,7121745,no,0
Lords of the Trident,2,2,8490324,no,0
Los Bunkers,1,2,7712961,no,0
Louie Martin,2,2,6916136,no,0
Low Orbit Drift,1,2,8975265,no,0
Lsdream,2,2,8081695,no,0
Luca Eck,2,2,9752802,no,0
Ludo,2,2,7228126,no,0
Lukas Meunier,1,2,11151262,no,0
Luke Howard,2,2,5247965,no,0
Luminus,2,2,7118243,no,0
Luna,2,2,3419182,no,0
Luna Elle,2,2,5378939,no,0
Lundy,2,2,6370624,no,0
Lung Leg,1,2,2445764,no,0
Lush,2,2,5209804,no,0
LustSickPuppy,2,2,3055465,no,0
Líneas,1,2,5327218,no,0
M&M,2,2,10034409,no,0
M-Seven,2,2,8631680,no,0
M1dy,2,2,7514859,no,0
M83,1,2,5577643,no,0
MDNGHTDRV,2,2,5583826,no,0
MILKBLOOD,1,2,5512109,no,0
MIYAVI,2,2,6443415,no,0
MOM,2,2,3743683,no,0
MORS PRINCIPIUM EST,2,2,8130514,no,0
MORSURE,2,2,14417638,no,0
Mabel,2,2,5811936,no,0
Madame So,2,2,6238225,no,0
Maddie Poppe,2,2,5378704,no,0
"Magenta, A Plus DNB, Kendrick",1,2,6609288,no,0
Male Tears,2,2,6955964,no,0
Malevich,2,2,7875918,no,0
Malinda,2,2,5682644,no,0
Manic Street Preachers,2,2,9812011,no,0
Manu Chao,2,2,4734675,no,0
"Maratone, Nhato",1,2,8832254,no,0
Marcella Puppini & R.A. the Rugged Man,1,2,7779952,no,0
Maren Morris,1,2,6983187,no,0
Maretu,1,2,8245077,no,0
Margaritas Podridas,1,2,5026652,no,0
Maria BC,2,2,8577822,no,0
Mark Ronson,2,2,7475443,no,0
Maro Music,2,2,4268443,no,0
Marsen Jules Trio,1,2,21465329,no,0
Martha Reeves And The Vandellas,2,2,5210676,no,0
Marvellous Cain,2,2,9284548,no,0
Mary J. Blige,2,2,9381717,no,0
Mary Jane Girls,1,2,7811454,no,0
Marzz,2,2,5093477,no,0
"Master Error, Toxinate",1,2,7618874,no,0
Master Peace,2,2,4537499,no,0
Matchstick Piano Man,1,2,6479065,no,0
Matt Fishel,1,2,9120352,no,0
Matt Harnett,1,2,12390558,no,0
Matt Lingus,2,2,6775492,no,0
Maude Latour,2,2,4187647,no,0
Maurice Font,2,2,7491000,no,0
Maurizio Pollini,1,2,9173942,no,0
Maximum Love,1,2,6358147,no,0
Maztek,1,2,8367327,no,0
Meat Loaf,2,2,14121152,no,0
Meek Mill,1,2,6755554,no,0
"Mefjus, Maksim MC",2,2,6086861,no,0
"Mefjus, Phace",1,2,9389302,no,0
Melba Moore,2,2,8800577,no,0
Melvins _ Boris,1,2,72277650,no,0
Memorrhage,1,2,6779178,no,0
Mentissa,2,2,6827296,no,0
Mercury,2,2,4791908,no,0
Metric,2,2,6178267,no,0
Michael Arthur Holloway,1,2,13867956,no,0
Michael Bublé,2,2,6036494,no,0
Michael Giacchino,2,2,2783408,no,0
"MikEL, GameChops",1,2,4851599,no,0
Mika Miko,1,2,2438080,no,0
Mikabomb,1,2,3953940,no,0
Mike Krol,1,2,2899094,no,0
Millbrook,2,2,8143137,no,0
Mindfold Express,1,2,7664889,no,0
Minority Threat,1,2,2293558,no,0
Miranda Cosgrove,2,2,5874614,no,0
Miranda Lambert,2,2,6355491,no,0
Misanthrop,2,2,7305380,no,0
Misbehavin' Maidens,2,2,7184711,no,0
Miss K8,1,2,5361277,no,0
Miss May I,2,2,6893611,no,0
Missy Elliott,2,2,8536636,no,0
MisterWives,1,2,6564287,no,0
"Mitski, Audiotree",1,2,4723457,no,0
Mo' Horizons,1,2,9425482,no,0
Mo'ynoq,1,2,11295086,no,0
Moby,2,2,7927702,no,0
Modest Mouse,2,2,6483086,no,0
Mohsen Sokard,2,2,5148356,no,0
"Molecular, SMG",1,2,7335240,no,0
Molly Nilsson,1,2,6970126,no,0
Monolord,2,2,16698641,no,0
"Mooqee, Beatvandals",2,2,8655614,no,0
Moris Blak,2,2,8446574,no,0
Morrissey,2,2,6972134,no,0
Morvigor,1,2,19231468,no,0
Mr.Kitty,2,2,7291004,no,0
"Mully, Tekagrey",1,2,9481403,no,0
"Murmur, Effortless, Akasha",2,2,3301343,no,0
"Murmur, Natsu, Effortless",2,2,3383506,no,0
Mutemath,1,2,6360944,no,0
Mykki Blanco,2,2,6493237,no,0
N.W.A.,2,2,8622870,no,0
NF,2,2,7172822,no,0
NGXT,2,2,6825663,no,0
NIKHEDONIA,2,2,2785975,no,0
NOFRAME,2,2,6972555,no,0
"NOËP, CHINCHILLA",2,2,6540276,no,0
Nakaruga,1,2,7173079,no,0
"Nasty Habits, Om Unit",1,2,13416422,no,0
Natasha Bedingfield,2,2,7268395,no,0
"Natsu, Akasha, Effortless",2,2,3110177,no,0
"Natsu, Murmur, Akasha",2,2,3871345,no,0
Natte Visstick,2,2,4051715,no,0
Negative XP,1,2,4719978,no,0
"Nell Benjamin, Laurence O’Keefe, Annaleigh Ashford",1,2,6292427,no,0
Nelson Freire,1,2,9558854,no,0
NeoliX,1,2,8840355,no,0
Neon Trees,2,2,6366924,no,0
Neonlight,2,2,8965817,no,0
Netta,2,2,5878712,no,0
Neumonic,2,2,6023218,no,0
Neurosis,2,2,14891064,no,0
Never Shout Never,2,2,5019855,no,0
New Edition,2,2,8909731,no,0
"Nick Fowler The Messiah, Velvet Revolver",2,2,6830407,no,0
Nicole Dollanganger,2,2,6810601,no,0
Niki Istrefi,1,2,10298266,no,0
Nils Frahm,2,2,6765109,no,0
Nino Augustine,2,2,5177158,no,0
Nio Garcia,2,2,10426036,no,0
Nmesh,2,2,9947164,no,0
Noah Cyrus,2,2,4889001,no,0
Noir Désir,1,2,9504911,no,0
Noise Unit,2,2,9593189,no,0
"Noisia, The Upbeats",1,2,10186479,no,0
Norman Greenbaum,2,2,6567770,no,0
"Nothing Less, mëow mëow, Flôr",2,2,3095815,no,0
Nvtvs,2,2,2947918,no,0
Nyxx,1,2,7209097,no,0
Nâdiya,2,2,7811826,no,0
OBESØN,2,2,7445714,no,0
ORYMA,2,2,7690005,no,0
OZI,1,2,6651194,no,0
Ohio Players,2,2,7075153,no,0
Okaminokami,2,2,3980249,no,0
Olga Scheps,1,2,7733572,no,0
Olly Murs,2,2,5938264,no,0
Omnium Gatherum,2,2,9534776,no,0
One Morning Left,1,2,6222727,no,0
OneLongDon,2,2,6218093,no,0
Onlap,2,2,6967105,no,0
Orange Caramel,2,2,6310703,no,0
Orchestral Manoeuvres In The Dark (OMD),2,2,6651204,no,0
OrelSan,1,2,6875994,no,0
"Original Sin, Grace Barton",2,2,6800423,no,0
"Original Sin, Rise, Trex",1,2,8449656,no,0
Our Last Night,2,2,6752596,no,0
Outrun The Sunlight,1,2,11205802,no,0
PC Worship,1,2,28394565,no,0
PRFCT Mandem,2,2,5515631,no,0
"P_Light, Dj Noriken",1,2,5726971,no,0
"Pabllo Vittar, Charli xcx",2,2,4366705,no,0
Pacific Star,1,2,7291413,no,0
Paladin's Death,2,2,5694748,no,0
Palberta,1,2,2345475,no,0
Paranormal Arson,1,2,4735316,no,0
Parliament,2,2,9562296,no,0
"Particle, Wingz",1,2,8528612,no,0
Partigianos,1,2,5316805,no,0
Patsy Cline,1,2,2623250,no,0
Paul Anka,2,2,4914185,no,0
Paul McCartney,1,2,7091802,no,0
Pavement,2,2,6264317,no,0
Payday,2,2,3513728,no,0
Peach Kelli Pop,1,2,4182432,no,0
Pebbles,2,2,8558635,no,0
Peeling Flesh,1,2,8004659,no,0
Perfume,2,2,6857450,no,0
Perhopes,2,2,9153838,no,0
Periodeater,2,2,8181580,no,0
"Perry Farrell, UNKLE",1,2,10938881,no,0
Peter Gabriel,2,2,12039210,no,0
Petit Biscuit,2,2,7419198,no,0
Phaeleh,2,2,8957239,no,0
Phillip Phillips,2,2,6254926,no,0
Pholo,2,2,7235708,no,0
Phonkyou,2,2,4826803,no,0
Plain White T's,2,2,5562113,no,0
Playaphonk,2,2,4229635,no,0
Poor Man's Poison,2,2,5676066,no,0
Poppet,1,2,9127039,no,0
Porno Graffitti,1,2,7687979,no,0
Portugal. The Man,1,2,6963394,no,0
Portwave,2,2,8479461,no,0
Posij,1,2,9764896,no,0
Pouya,2,2,4823051,no,0
Praga Khan,2,2,9512646,no,0
Pretty Sick,1,2,6100180,no,0
Primate,2,2,5662326,no,0
Prince Royce,2,2,7784304,no,0
Princess Chelsea,2,2,7692460,no,0
"Prof, Baby Tate, Ghosttown",1,2,6651111,yes,2
"Prof, Ghosttown",1,2,6149163,yes,2
"Prof, Kota the Friend",1,2,5266660,yes,2
"Prof, Sauce Walka",1,2,5718821,yes,1
Project Pitchfork,2,2,7481179,no,0
Purple Sun,2,2,5645231,no,0
Pussyliquor,1,2,6206490,no,0
Pylot,2,2,7198758,no,0
Pyrates!,2,2,5377898,no,0
QUAL,2,2,9249235,no,0
Quadeca,2,2,4007144,no,0
Quantic,2,2,8552588,no,0
Queen & David Bowie,2,2,7599528,no,0
Queen Chimera,2,2,5847671,no,0
Quirke,1,2,10215795,no,0
RBL Posse,1,2,7501126,no,0
RENT STRIKE,1,2,5989362,no,0
ROBPM,1,2,12501396,no,0
ROME,2,2,6262271,no,0
Radare,2,2,12060143,no,0
Rae & Christian,1,2,4868831,no,0
Raign,2,2,7685359,no,0
Raincoats,1,2,8866837,no,0
Randy Newman,2,2,4546029,no,0
Rave the Reqviem,2,2,6503748,no,0
Raxeller,2,2,10477928,no,0
Raydar,1,2,13631870,no,0
Ready For The World,2,2,9156627,no,0
Reaper,2,2,5929804,no,0
Rebel Scum,2,2,7398019,no,0
Red Arkade,2,2,5281195,no,0
Red Flags,2,2,3360243,no,0
Red One,1,2,10344271,no,0
Red Velvet,2,2,6600070,no,0
"Redalice, Delutaya",1,2,5140488,no,0
"Redalice, kors k",1,2,6248452,no,0
Redbone,2,2,6535419,no,0
Redpill,2,2,6965887,no,0
Reel Big Fish,2,2,4416207,no,0
Rejecter,1,2,9134196,no,0
"Ren, Prof",1,2,6207647,no,0
Revizia,1,2,9619866,no,0
Revol,2,2,9081145,no,0
Rezz,2,2,6470823,yes,1
Riot Grrrl,1,2,6176234,no,0
Riot Ten,2,2,7269823,no,0
RoVa,2,2,7324396,no,0
Rob Cantor,2,2,4848823,no,0
Robbie Williams,2,2,6956550,no,0
Rockell,2,2,7232172,no,0
"Rod Janois, Jean‐Pierre Pilot, Olivier Schultheis, William Rousseau, Dove Attia & Vincent Baguian",1,2,7025178,no,0
Rod Stewart,2,2,10083716,no,0
"Rodney O, Joe Cooley",2,2,7452036,no,0
Roland Pöntinen,2,2,8420013,no,0
Rorganic,2,2,7448630,no,0
Rose for Bohdan,1,2,4387287,no,0
Rotting Christ,2,2,10414850,no,0
Roy Ayers,2,2,7970536,no,0
Roy Brown,2,2,5362465,no,0
Royal & the Serpent,2,2,4634888,no,0
Rudy,2,2,3661641,no,0
Rui Veloso,2,2,8377790,no,0
"Run Tings, Liftin' Spirits",1,2,12072931,no,0
Rusty Cage,2,2,5259822,no,0
Ruth B_,2,2,7944112,no,0
Ryan Caraveo,2,2,6717347,no,0
RÜFÜS DU SOL,2,2,8178777,no,0
Róisín Murphy,2,2,6539153,no,0
"Röyksopp, Jamie Irrepressible",2,2,7703678,no,0
SADSACK,1,2,64835194,no,0
SAWTOWNE,2,2,6700339,no,0
SEVENTEEN,2,2,7080912,no,0
"SMG, PVC",1,2,7205461,no,0
STARR,1,2,5318579,no,0
SVNEATR,2,2,9739011,no,0
Sable,2,2,4510746,no,0
Safri Duo,2,2,8912922,no,0
Saint Mesa,2,2,5959435,no,0
Saliva,2,2,7317619,no,0
Sam & Dave,2,2,4903058,no,0
Sam.Sts,2,2,5951993,no,0
Sammath Naur,1,2,9633395,no,0
Samsa,2,2,6264120,no,0
Santigold,2,2,8046837,no,0
Sara Bareilles,2,2,7402247,no,0
Sara Kays,2,2,5095699,no,0
Sarah Meth,2,2,3300600,no,0
Saturna,1,2,5808612,no,0
Satyricon,2,2,11278789,no,0
Savage Ga$p,2,2,5442874,no,0
Scourge666,2,2,13011228,no,0
Scowl,2,2,2856852,no,0
Scratch21,2,2,7895920,no,0
Screamin' Jay Hawkins,2,2,3571765,no,0
Screaming Females,1,2,6659081,no,0
Scrim,1,2,5279028,no,0
Scythe Gang 666,2,2,2969451,no,0
Sea in the Sky,1,2,8372262,no,0
Seafood Sam,2,2,6688528,no,0
Seafret,2,2,6923969,no,0
"Sean Hall,Matt Turkington",1,2,7350260,no,0
Sergei Babayan,2,2,5823185,no,0
Sergio Díaz De Rojas,2,2,5688404,no,0
Sex Pistols,2,2,5725587,no,0
Sex Prisoner,1,2,3327748,no,0
"Sex Prisoner, Harm Done",1,2,4081631,no,0
Sextile,1,2,5502675,no,0
Shadrow,2,2,5963620,no,0
Shanin Blake,2,2,7634944,no,0
Shawn James,2,2,6803278,no,0
Shawn Mendes,2,2,6038377,no,0
"Shawn Mendes, ZEDD",2,2,9685759,no,0
Shayfer James,2,2,6800673,no,0
SheedTs,2,2,5044893,no,0
Shhadows,1,2,6994116,no,0
"Shou, Whimsical, Idyllic",2,2,4141793,no,0
Show Me the Body,2,2,6320648,no,0
Shurk,2,2,7773590,no,0
"Shwayze, Wiz Khalifa",1,2,4875226,no,0
"Sidewalks and Skeletons, Dollcore",1,2,6062313,no,0
Sigma,2,2,5741107,no,0
Silent Descent,2,2,9390677,no,0
Simply Red,2,2,9564305,no,0
Sisyfuss,2,2,6352253,no,0
Skaiwater,2,2,5327115,no,0
Ski Mask the Slump God,2,2,5241175,no,0
Skid Row,2,2,6882580,no,0
Skorn3896,2,2,4739204,no,0
Sky McCreery,2,2,3942680,no,0
Slipz,2,2,7697828,no,0
Smallpools,1,2,6143350,no,0
"Smallz One, Scum",1,2,5454270,no,0
Smd,1,2,9189253,no,0
Smokey Robinson,2,2,7935345,no,0
Smokey Robinson & The Miracles,2,2,4667051,no,0
Snapped Ankles,2,2,7726876,no,0
Sneaker Pimps,1,2,6535912,no,0
Snoop Dogg,2,2,7325508,no,0
Soda Stereo,1,2,9349951,no,0
Softa,2,2,3875054,no,0
"Softhead, Nothing Less, mëow mëow",2,2,2680089,no,0
"Sol Invicto, Cypress Hill, Sikth",2,2,7852325,no,0
Solar Temple,1,2,33505966,no,0
Somnambulist,1,2,8245981,no,0
"SonReal, Prof",1,2,5695142,no,0
Sophisticated Bad Boyz,1,2,11800424,no,0
Sorority Noise,2,2,5320579,no,0
Sorrow,2,2,8787415,no,0
Sorsari,2,2,8844712,no,0
Sound Station,1,2,11095266,no,0
Spacemen 3,1,2,12881099,no,0
Spectre Horsemen Pale With Dust,2,2,11623505,no,0
Speedometer,1,2,5955925,no,0
Sponge,1,2,10181322,no,0
SpongeBob SquarePants,1,2,1898523,no,0
Spookyghostboy,1,2,6308995,no,0
"Squnto, Code_ Pandorum",2,2,8346605,no,0
"Srav3R, DJ Myosuke",1,2,4244909,no,0
StarBoi3,2,2,5299866,no,0
Static Starlight,1,2,7995131,no,0
Static Substance,1,2,9587174,no,0
Stephan Moccio,2,2,7116566,no,0
Stevie B_,1,2,8843751,no,0
Stevie Nicks,2,2,10237579,no,0
Sting,2,2,8128185,no,0
Storm Weather Shanty Choir,1,2,5914483,no,0
Strawberry Guy,2,2,6805961,no,0
Stray From The Path,2,2,5424582,no,0
Street Fever,2,2,8556320,no,0
Stupid Cosmonaut __ Boobs of DOOM,1,2,41145247,no,0
Styx,2,2,9177785,no,0
Sub Urban,2,2,6305776,no,0
Subcriminal,2,2,8478772,no,0
"Subject 31, Aweminus",1,2,9151281,no,0
Subnation,1,2,11362972,no,0
Suga7,2,2,8346266,no,0
Sully,2,2,8443979,no,0
"Summer Walker, SZA, Cardi B",1,2,8732406,no,0
Sunlight Defect,1,2,7794327,no,0
Superbus,2,2,6966696,no,0
Sushi Soucy,2,2,3837844,no,0
"Sustance, Flowdan",2,2,7202381,no,0
Swart,2,2,10516282,no,0
Swedish House Mafia,2,2,6686891,no,0
Sweet,1,2,7127149,no,0
Swindle,1,2,6498335,no,0
Sybyr,2,2,4430339,no,0
Syndrone,1,2,10947351,no,0
Synoid,2,2,6949328,no,0
Syran,2,2,9002755,no,0
T-Lex,1,2,8269589,no,0
T78,2,2,11260186,no,0
TC,2,2,8332887,no,0
TEKNO CITY,1,2,11720838,no,0
THUMPER,1,2,80843594,no,0
"TNT, Technoboy, Tuneboy",2,2,6174258,no,0
TOKYO'S REVENGE,2,2,3827060,no,0
"TREASVRE, Combichrist, Icon Of Coil",1,2,8611448,no,0
"TURNO, Kanine",2,2,7091050,no,0
Tactical Sekt,1,2,11365456,no,0
Tai Verdes,2,2,5394289,no,0
Tessa Violet,1,2,6259024,no,0
The 4AM New York Experiment,2,2,10296562,no,0
The Allman Brothers Band,2,2,9122757,yes,6
"The B. B., Q. Band",2,2,10929875,no,0
The Band,2,2,7567666,no,0
The Band Perry,2,2,6520583,no,0
The Bangles,2,2,5906671,no,0
The Beat,2,2,6307538,no,0
The Bee Gees,1,2,8181545,no,0
The Belles,1,2,3937203,no,0
The Black Eyed Peas,2,2,9665120,no,0
The Braindrillerz,2,2,4110781,yes,1
The Bucketheads,2,2,5038017,no,0
The Butchies,1,2,6971803,no,0
The Buttertones,1,2,5336885,no,0
The Cardigans,2,2,6683687,no,0
The Cheetah Girls,1,2,6882976,no,0
The Chemical Brothers,2,2,8064469,no,0
The Clamps,2,2,11045156,no,0
The Coasters,2,2,4079780,no,0
The DREAM TEAM,1,2,10425996,no,0
The Dead Weather,1,2,7061169,no,0
The Degenerettes,1,2,4599989,no,0
The Eagles,2,2,9464996,no,0
The Enigma Tng,2,2,12428784,no,0
The Flytraps,1,2,4351582,no,0
"The Forgotten, Extra Terra, MAGNAVOLT",2,2,5332120,no,0
The Fray,2,2,7715382,no,0
The Frights,2,2,5375200,no,0
The Ganja Kru,1,2,11517453,no,0
The Greeting Committee,1,2,6738643,no,0
The Head And The Heart,2,2,7089385,no,0
"The Honeysticks, Ricky Montgomery, Caleb Hurst",2,2,8173519,no,0
The Hoosiers,1,2,7094180,no,0
The Howling Hex,1,2,41130277,no,0
The Hush Sound,1,2,5417867,no,0
The Irish Brigade,1,2,7779822,no,0
The Irish Rovers,2,2,4977453,no,0
The Isley Brothers,2,2,6022160,no,0
The Jackson 5,2,2,5657752,no,0
The Jam,2,2,5397000,no,0
The Kingsmen,2,2,4637602,no,0
The Lonely Island,2,2,5062062,no,0
The Lumineers,1,2,5669521,no,0
The Maine,2,2,6545318,no,0
The Marcus Hedges Trend Orchestra,2,2,3724289,no,0
The Meteors,2,2,7537451,no,0
The Monkees,2,2,5129097,no,0
The Mount Fuji Doomjazz Corporation,2,2,19928830,no,0
The Northern Boys,2,2,6277509,no,0
The OBGMs,1,2,4506458,no,0
The Orchestra of Mirrored Reflections,2,2,14987060,no,0
The Orion Experience,1,2,5970389,no,0
The Penguins,2,2,4480478,no,0
The Pigeon Detectives,1,2,5027089,no,0
The Plague,2,2,7364590,no,0
The Proclaimers,1,2,6824857,no,0
The Psychedelic Furs,2,2,6929999,no,0
The Raveonettes,2,2,4983973,no,0
The Relentless,2,2,6555517,no,0
The Replacements,2,2,6103150,no,0
The Revivalists,2,2,8378234,no,0
The Rezillos,1,2,4866572,no,0
The Righteous Brothers,2,2,7111065,no,0
The Ronettes,2,2,4336635,no,0
The Script,2,2,7103953,no,0
The Shangri-Las,1,2,4206491,no,0
The Shirelles,1,2,4376312,no,0
The Soviettes,1,2,4499402,no,0
The Specials,2,2,6028975,no,0
The Staple Singers,2,2,7550233,no,0
The Stooges,2,2,6184456,no,0
The Stupendium,2,2,9018179,no,0
The Technicolors,2,2,7770167,no,0
The Terrys,2,2,5585462,no,0
The Verve,2,2,11189028,no,0
The Wanted,1,2,6141880,no,0
TheARTI$t,2,2,4780683,no,0
Theory Of A Deadman,2,2,7057456,no,0
Theory of a Deadman,2,2,7648079,no,0
Throwing Muses,2,2,6375020,no,0
Tides From Nebula,2,2,8782035,no,0
Tim McGraw,2,2,8337938,no,0
Timecry,1,2,5857380,no,0
Tina Turner,2,2,10219107,no,0
Titans Fall Harder,1,2,8913132,no,0
Titus Andronicus,1,2,5095214,no,0
Toby Keith,2,2,6716083,no,0
Todrick Hall,2,2,6314927,no,0
Tom Browne,2,2,8705196,no,0
Tom Lehrer,2,2,5208070,no,0
Tom Misch,2,2,9718728,no,0
Tom Odell,2,2,7440457,no,0
Tom Petty,2,2,7890298,no,0
Tom Tom Club,2,2,11932630,no,0
Tomato Flower,2,2,4712884,no,0
Tommy Richman,2,2,5366626,no,0
Toploader,1,2,6663201,no,0
Tori Amos,2,2,7861439,no,0
Total Science,1,2,13732584,no,0
Townes Van Zandt,2,2,4632496,no,0
Toxic Grind Machine,1,2,10023908,no,0
Tree Adams,2,2,6158204,no,0
Trenton,1,2,5300837,no,0
Trevor Something,2,2,7765684,no,0
Trinist,2,2,6938696,no,0
Trioscapes,1,2,10358009,no,0
Trollphace,1,2,6544423,no,0
Trym,1,2,10451783,no,0
TsuShiMaMiRe,1,2,7577258,no,0
Twilight Fauna,1,2,25761849,no,0
Two Door Cinema Club,1,2,5488949,no,0
Two Feet,2,2,5069378,no,0
Tzafu,2,2,7384516,no,0
U2 and Green Day,1,2,6727270,no,0
UPSAHL,2,2,4949143,no,0
Ultar,1,2,14339228,no,0
"Ummet Ozcan, War",2,2,5711744,no,0
Underoath,2,2,7969672,no,0
Unmother,1,2,10673075,no,0
Unprocessed,2,2,6594058,no,0
Ushangvagush,1,2,11123851,no,0
"VELVETEARS, eli filosov [ p h i l o ]",1,2,4579001,no,0
VESSELS,1,2,12031478,no,0
VVN,2,2,10069575,no,0
Vacant,2,2,7730776,no,0
Vacations,2,2,6545805,no,0
Vagabond Opera,2,2,9397020,no,0
Vakhtang,2,2,7214069,no,0
Valve Studio Orchestra,1,2,1647554,no,0
Vanessa Hudgens,2,2,6283437,no,0
"Vaughan Mason, Butch Dayo",1,2,10890369,no,0
Venjent,2,2,6543742,no,0
Vernon Jane,2,2,6750422,no,0
Vicci Martinez,1,2,6767282,no,0
Victor Love,1,2,8482421,no,0
Victorious Cast,1,2,6645079,no,0
Village People,2,2,9561601,no,0
Violator,2,2,7545277,no,0
Viper Diva,1,2,11503265,no,0
Vishnu Basement,1,2,14095330,no,0
"Void Crawler, Biohazard",2,2,6050468,no,0
"Voltaire, Aurelio Voltaire",1,2,7097557,no,0
Vreid,2,2,8328815,no,0
"WA-FU, Alpha Rosa",2,2,7510577,no,0
WALK THE MOON,2,2,8359365,no,0
WHITE KATANA,2,2,5742916,no,0
Wabie,2,2,5661797,no,0
"Waeys, SOLAH, Azotix",1,2,8279131,no,0
Wanda Jackson,2,2,5711564,no,0
Wang Chung,2,2,7905497,no,0
Warlord Colossus,2,2,4370526,no,0
Warrant,2,2,6859473,no,0
Water Spirit,2,2,5845921,no,0
We The Kings,2,2,6641844,no,0
Weird Al Yankovic,2,2,6739433,no,0
Wham!,2,2,8285397,no,0
Wheatus,2,2,7870289,no,0
White Lung,1,2,3567974,no,0
White Reaper,2,2,7154939,no,0
Will Smith,2,2,6663606,no,0
Wiseguys,2,2,8654740,no,0
"Wiz Khalifa, Ty Dolla $ign, Sueco, Lil Yachty",2,2,6635774,no,0
Wndrlst,2,2,10042535,no,0
Woe Is Me,2,2,6778849,no,0
Wolf Alice,2,2,4365241,no,0
Wynne,2,2,5203632,no,0
XRTN,2,2,9950395,no,0
XYLØ,2,2,6500754,no,0
XZARKHAN,2,2,3356470,no,0
Xeno & Oaklander,2,2,7632091,no,0
Xenophobia,1,2,8548593,no,0
Xibalba,2,2,5290679,no,0
Xico Picadinho,1,2,5461703,no,0
Xëna,2,2,4279305,no,0
YAHVI,2,2,4980293,no,0
YHWH Nailgun,2,2,4913071,no,0
YTD,2,2,4701540,no,0
Yeah Yeah Yeahs,1,2,5696377,no,0
Yedgar,2,2,6690429,no,0
Yellowtael,2,2,7733452,no,0
Ygnor,2,2,9510322,no,0
Ying Yang Twins,2,2,7023206,no,0
"Yo Speed, Mutantbreakz",2,2,10943387,no,0
Yosasa,2,2,4242777,no,0
Young Rising Sons,2,2,4945925,no,0
"Young-Ken, Tiger, First Blood",1,2,5276885,no,0
"YoungJakeyy, Denver UK",2,2,6249131,no,0
"Yppah, Little People",1,2,9478213,no,0
YungDrop,2,2,5454641,no,0
Yuumu,2,2,4079213,no,0
"Z-Y, Flipper",2,2,3762285,no,0
ZACKEY FORCE FUNK,2,2,6965726,no,0
"ZEDD, AI",2,2,4781401,no,0
"ZEDD, C&K",2,2,6620252,no,0
"ZEDD, Kehlani",2,2,10161929,no,0
"ZEDD, Liam Payne",2,2,10288054,no,0
Zach Bryan,2,2,5312584,no,0
"Zapya, Mad Sam",2,2,5980240,no,0
Zeal & Ardor,1,2,6531999,no,0
Zeds Dead,2,2,7913894,no,0
Zella Day,2,2,7236917,no,0
Zero to One,2,2,6955086,no,0
Zombie Cats,2,2,9442291,no,0
[KRTM],1,2,9935343,no,0
akiaura,2,2,5105067,no,0
"akiaura, Olya Holiday",2,2,4121962,no,0
"banzai, Indigo MC",1,2,7815406,no,0
barnacle boi,2,2,6764946,no,0
biosphere,2,2,4892042,no,0
boy pablo,2,2,6208033,no,0
crêpe girl,2,2,4861734,no,0
d,1,2,7506864,no,0
dreamcastmoe,2,2,8605775,no,0
elegant slims,2,2,6665509,no,0
food house,1,2,6501799,no,0
half·alive,1,2,5884157,no,0
"her.story, Eiji, Dreams For Two",2,2,2944633,no,0
horsegiirL,2,2,4013443,no,0
hxxxd,2,2,4401446,no,0
imy2,2,2,8371902,no,0
jO,1,2,10134622,no,0
k_d,2,2,7614472,no,0
kenzie ft. Sia,2,2,5111652,no,0
kim dracula,2,2,5378051,no,0
kira,1,2,6711291,no,0
"kors k, Yuta Imai",2,2,6080807,no,0
lil aaron,1,2,4413335,no,0
mykey,2,2,6859121,no,0
mynameisntjmack,2,2,4953972,no,0
"mëow mëow, Flôr, Softhead",2,2,2971580,no,0
oOoOO,1,2,7098355,no,0
of Montreal,2,2,8663611,no,0
okaywill,2,2,7155499,no,0
orbital voices,2,2,5041688,no,0
pascal,2,2,12206103,no,0
renforshort,2,2,5859826,no,0
robert elovsson,1,2,6185571,no,0
shxpe,2,2,4989600,no,0
slave,2,2,10395736,no,0
soft talon,2,2,9186234,no,0
the peggies,2,2,8260007,no,0
tobi lou,2,2,6059179,no,0
will.i.am,2,2,8862939,no,0
xander_,2,2,5721596,no,0
µ-ziq,1,2,7967928,no,0
"Ängie, Tail Whip",2,2,6622077,no,0
Ólafur Arnalds,2,2,6348445,no,0
ØTTA,1,2,10826156,no,0
コナミ矩形波倶楽部,1,2,4087107,no,0
コンビクライスト,1,2,8032780,no,0
루카스,2,2,3260277,no,0
$aynt Mi$fit,1,1,1684998,yes,13
